,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5572,31444436,20230329041210,107194368,0,1,4,19.42942,-99.1717,4,2.0,2.0,3.0,55000.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,178,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
5577,31691367,20230329041210,230537503,100,3,3,19.36737,-99.23221,4,2.0,3.0,5.0,1199.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,27,57,87,362,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,3,3,0,0,1.7024350397517938
5580,31451331,20230329041210,51849782,97,9,10,19.41171,-99.16437,3,2.0,2.0,2.0,1650.0,7,60,10.0,10.0,1125.0,1125.0,10.0,1125.0,0,18,22,25,67,12,0,4.87,4.98,4.81,4.9,4.9,5.0,4.93,9,8,1,0,1.33
5584,31693563,20230329041210,237678273,0,1,1,19.43073,-99.20549,4,3.0,2.0,3.0,2500.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,87,362,0,0,0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,1,1,0,0,1.7024350397517938
5591,31706262,20230329041210,24601315,100,4,7,19.39251,-99.17688,4,2.0,2.0,3.0,1185.0,1,1125,1.0,3.0,1125.0,1125.0,1.2,1125.0,23,53,83,358,61,27,3,4.87,4.97,4.79,4.97,4.98,5.0,4.84,3,3,0,0,1.64
5594,31467881,20230329041210,235739046,94,1,1,19.352,-99.16914,5,2.0,2.0,3.0,1198.0,2,182,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,26,55,55,71,28,0,4.86,4.89,4.52,4.94,4.89,4.99,4.83,1,1,0,0,1.39
5607,31261860,20230329041210,148712916,0,2,2,19.41283,-99.15685,2,2.0,1.5541002999704254,2.0,2000.0,5,15,5.0,5.0,15.0,15.0,5.0,15.0,0,0,0,0,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,2,1,1,0,0.04
5618,31492219,20230329041210,188753676,97,6,8,19.41539,-99.17231,4,2.0,2.0,2.0,999.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,88,116,0,0,4.84,4.92,4.86,4.9,4.8,4.95,4.91,6,4,2,0,2.26
5619,31494616,20230329041210,235423873,99,7,9,19.43838,-99.19971,4,2.0,2.0,2.0,1950.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,10,36,57,141,55,13,1,4.78,4.84,4.78,4.78,4.91,4.98,4.78,4,3,1,0,1.08
5621,31717145,20230329041210,4931607,99,4,4,19.43002,-99.19391,4,3.0,2.0,2.0,2868.0,7,360,7.0,7.0,360.0,360.0,7.0,360.0,23,53,83,358,1,1,0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2,2,0,0,0.2
5622,31287231,20230329041210,71009821,94,1,1,19.41564,-99.16675,4,2.0,2.0,2.0,1750.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,3,33,63,331,35,12,0,4.97,4.94,4.91,5.0,5.0,5.0,4.82,1,1,0,0,0.69
5639,31291913,20230329041210,231652833,0,1,1,19.46496,-99.15613,5,2.0,2.0,2.0,850.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,27,117,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.06
5644,31516041,20230329041210,140804959,99,4,4,19.42938,-99.16854,4,2.0,2.0,3.0,983.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,26,56,331,111,34,1,4.71,4.77,4.73,4.8,4.7,4.92,4.68,1,1,0,0,2.21
5650,31525431,20230329041210,138972560,100,1,2,19.41481,-99.18083,4,2.0,2.0,3.0,2705.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,6,36,55,330,27,18,0,4.96,5.0,4.96,4.93,4.96,4.74,4.85,1,1,0,0,0.65
5656,31541058,20230329041210,29114265,99,83,94,19.40447,-99.17101,4,2.0,2.0,2.0,1500.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,87,69,22,0,4.8,4.91,4.94,4.74,4.75,4.84,4.77,11,11,0,0,1.37
5661,31812053,20230329041210,456140661,0,3,6,19.39821,-99.16589,7,3.0,3.0,4.0,1256.0,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,13,18,48,319,206,24,3,4.78,4.85,4.74,4.9,4.92,4.91,4.78,3,1,2,0,4.09
