,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
197,1496386.0,20230300000000.0,7997322,0,1.0,2.0,41.7904,3.04715,10,2.0,5.0,10.0,195.0,7,150,7.0,7.0,150.0,150.0,7.0,150.0,0,0,0,182,2,0,0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,0,0.02
199,1071662.0,20230300000000.0,1830359,0,2.0,2.0,41.7962,3.05224,7,2.0,3.0,6.0,575.0,14,60,14.0,14.0,60.0,60.0,14.0,60.0,27,57,87,362,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
201,1076045.0,20230300000000.0,2944513,96,7.0,7.0,42.08149,3.0537,6,3.0,3.0,5.0,122.0,2,1124,2.0,4.0,1124.0,1124.0,2.2,1124.0,19,41,64,188,67,10,0,4.72,4.83,4.81,4.85,4.94,4.71,4.77,7,7,0,0,0.57
204,1088214.0,20230300000000.0,5980639,0,15.0,20.0,41.84476,2.73813,8,2.0,3.0,6.0,240.0,50,1125,50.0,50.0,1125.0,1125.0,50.0,1125.0,29,59,89,364,1,0,0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,10,10,0,0,0.01
206,1092414.0,20230300000000.0,6001589,100,7.0,7.0,42.24708,2.64566,8,2.0,3.0,4.0,223.0,2,1124,1.0,7.0,365.0,365.0,2.8,365.0,16,38,66,310,27,7,0,4.78,4.74,4.63,4.96,4.85,4.81,4.56,7,7,0,0,0.31
207,1509705.0,20230300000000.0,6150818,0,1.0,2.0,41.79874,3.04817,4,2.0,3.0,5.0,103.0,20,100,20.0,20.0,1125.0,1125.0,20.0,1125.0,30,60,90,365,1,0,0,0.0,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.01
209,541344.0,20230300000000.0,2161783,100,1.0,1.0,41.89455,3.1935,11,7.0,5.0,8.0,549.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,25,28,236,28,2,0,4.93,4.93,4.86,4.86,4.89,4.96,4.79,1,1,0,0,0.24
213,1111275.0,20230300000000.0,6093699,100,3.0,3.0,42.25685,2.96489,4,2.0,2.0,3.0,59.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,8,26,56,307,854,156,7,4.44,4.68,4.55,4.85,4.85,4.55,4.5,3,3,0,0,7.15
219,557015.0,20230300000000.0,3080959,0,1.0,1.0,41.7918,3.04245,4,2.0,2.0,6.0,150.0,7,30,7.0,7.0,30.0,30.0,7.0,30.0,0,30,60,114,16,0,0,5.0,5.0,5.0,4.93,5.0,4.87,4.87,1,1,0,0,0.12
221,1122713.0,20230300000000.0,6159557,100,2.0,3.0,41.89713,3.19209,6,2.0,3.0,3.0,199.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,10,29,62,3,0,4.6,4.67,4.43,4.79,4.79,4.68,4.54,2,2,0,0,0.53
224,1558115.0,20230300000000.0,8294294,100,1.0,1.0,41.92607,3.1464,9,4.0,4.0,4.0,639.0,3,60,2.0,7.0,1125.0,1125.0,2.8,1125.0,22,43,60,146,9,7,0,5.0,5.0,4.89,4.78,5.0,4.78,4.89,1,1,0,0,0.19
227,1140003.0,20230300000000.0,6220502,100,1.0,1.0,41.97765,2.80776,6,3.0,3.0,7.0,86.0,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,5,10,11,199,45,8,0,4.37,4.55,4.33,4.62,4.76,4.55,4.43,1,1,0,0,0.48
228,1140363.0,20230300000000.0,6253854,82,1.0,1.0,41.91834,3.20515,5,2.0,3.0,4.0,90.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,5,21,30,226,102,9,0,4.75,4.77,4.85,4.89,4.95,4.67,4.74,1,1,0,0,0.86
229,1558982.0,20230300000000.0,8297719,100,1.0,1.0,41.9723,2.82554,4,2.0,2.0,4.0,66.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,10,10,227,116,6,0,4.74,4.82,4.89,4.84,4.9,4.59,4.72,1,1,0,0,1.05
231,1563251.0,20230300000000.0,8317810,67,4.0,6.0,42.22583,2.8725,6,3.0,3.0,4.0,290.0,7,25,7.0,7.0,25.0,25.0,7.0,25.0,29,59,89,364,34,6,0,4.76,4.85,4.88,4.81,4.84,4.56,4.66,4,3,1,0,0.36
236,1143351.0,20230300000000.0,4749285,33,1.0,4.0,42.339542,3.207409,7,3.0,3.0,4.0,300.0,7,1125,1.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,29,72,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
237,1143427.0,20230300000000.0,4208003,92,35.0,72.0,42.10867,3.14175,6,2.0,3.0,3.0,183.0,1,365,1.0,7.0,365.0,365.0,5.5,365.0,0,24,40,77,5,1,0,5.0,5.0,5.0,4.8,5.0,5.0,4.6,34,34,0,0,0.06
241,621271.0,20230300000000.0,3079320,100,1.0,1.0,42.1715,2.74766,8,2.0,4.0,6.0,207.0,2,16,2.0,3.0,14.0,1125.0,2.7,1076.7,20,47,77,315,9,0,0,4.78,4.89,4.67,4.89,4.78,4.56,4.78,1,1,0,0,0.08
242,1151260.0,20230300000000.0,6310057,0,1.0,2.0,41.7226,2.93852,6,2.0,3.0,6.0,160.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,29,59,89,351,1,0,0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,1,1,0,0,0.01
243,1618318.0,20230300000000.0,8610068,0,1.0,1.0,42.15454,2.14348,6,2.0,3.0,5.0,300.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,81,321,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.03
245,1623206.0,20230300000000.0,8631896,100,1.0,1.0,41.71004,2.82319,16,3.0,7.0,14.0,489.0,2,21,2.0,2.0,21.0,1125.0,2.0,942.3,27,46,56,120,26,16,0,4.88,4.73,4.54,5.0,5.0,4.88,4.85,1,1,0,0,0.56
246,1155289.0,20230300000000.0,496043769,100,8.0,9.0,41.83289,3.0772,8,3.0,4.0,6.0,188.0,3,60,2.0,7.0,365.0,365.0,3.0,365.0,7,11,17,137,20,5,0,4.65,4.65,4.15,4.75,4.8,4.9,4.5,8,8,0,0,0.28
250,1642764.0,20230300000000.0,8706446,70,2.0,3.0,42.24678,2.40127,16,3.0,6.0,16.0,443.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,14,35,52,257,19,2,0,4.94,5.0,4.82,5.0,5.0,5.0,4.94,2,2,0,0,0.17
251,643415.0,20230300000000.0,3303625,50,1.0,1.0,42.12426,2.76006,5,2.0,4.0,4.0,113.0,5,30,5.0,5.0,30.0,30.0,5.0,30.0,21,51,81,326,23,3,0,4.83,4.96,4.74,4.91,4.96,4.87,4.78,1,1,0,0,0.19
253,644988.0,20230300000000.0,3228921,0,1.0,1.0,42.18756,2.79723,8,3.0,4.0,5.0,207.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,18,43,63,243,12,1,0,4.5,4.67,5.0,4.91,4.82,4.45,4.45,1,1,0,0,0.17
254,652289.0,20230300000000.0,1222194,75,1.0,2.0,41.9513,3.12588,7,2.0,3.0,4.0,185.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,89,17,2,0,4.94,4.88,4.76,4.76,4.88,4.94,4.53,1,1,0,0,0.21
255,1162520.0,20230300000000.0,6367643,100,1.0,1.0,41.97039,3.14279,8,2.0,3.0,3.973724568040078,186.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,4,4,21,255,100,6,0,4.82,4.79,4.87,4.86,4.9,4.85,4.65,1,1,0,0,1.01
256,1660109.0,20230300000000.0,8797129,0,1.0,1.0,42.2842,3.27207,4,2.0,2.0,4.0,225.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,28,58,88,327,31,0,0,4.84,4.97,4.94,4.74,4.9,4.94,4.77,1,1,0,0,0.29
259,1670282.0,20230300000000.0,5589783,99,28.0,64.0,41.85911,3.13942,5,2.0,2.0,3.0,107.0,4,1125,4.0,7.0,1125.0,1125.0,4.5,1125.0,21,46,46,170,10,1,0,3.9,4.5,4.7,3.8,4.4,4.7,4.0,28,28,0,0,0.09
260,1671778.0,20230300000000.0,7696502,64,3.0,3.0,42.12447,2.93695,5,2.0,2.0,3.0,149.0,2,1125,2.0,7.0,1125.0,1125.0,2.7,1125.0,13,34,56,261,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,2,1,0,0.12
261,1170806.0,20230300000000.0,6272246,99,3.0,7.0,41.70822,2.87815,3,3.0,1.0,3.0,52.0,1,4,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,171,194,1,0,4.66,4.7,4.64,4.82,4.82,4.73,4.68,3,0,3,0,1.65
262,1171002.0,20230300000000.0,6272246,99,3.0,7.0,41.70829,2.87827,2,3.0,1.0,3.0,65.0,1,4,1.0,1.0,1125.0,1125.0,1.0,1125.0,19,44,70,270,202,34,0,4.6,4.65,4.63,4.76,4.77,4.71,4.65,3,0,3,0,1.72
263,1171096.0,20230300000000.0,6272246,99,3.0,7.0,41.70818,2.87825,2,3.0,1.0,1.0,65.0,1,4,1.0,1.0,1125.0,1125.0,1.0,1125.0,19,44,70,313,237,21,0,4.69,4.76,4.73,4.86,4.81,4.74,4.72,3,0,3,0,2.01
264,1177210.0,20230300000000.0,3810507,100,4.0,4.0,42.37118,2.92058,12,5.0,5.0,10.0,377.0,2,21,2.0,7.0,1125.0,1125.0,2.9,1125.0,13,28,39,263,25,16,0,5.0,4.92,4.92,5.0,4.96,4.88,5.0,4,4,0,0,1.28
265,1197111.0,20230300000000.0,5965692,67,1.0,1.0,41.97098,3.14828,9,2.0,5.0,6.0,99.0,2,1000,2.0,5.0,1000.0,1000.0,2.5,1000.0,0,0,15,56,116,12,0,4.82,4.9,4.86,4.94,4.96,4.77,4.84,1,1,0,0,0.98
266,1683266.0,20230300000000.0,6849862,71,3.0,3.0,41.84317398,3.097758055,6,3.0,3.0,4.0,325.0,7,90,1.0,7.0,90.0,90.0,7.0,90.0,23,53,83,266,8,5,0,5.0,5.0,5.0,5.0,4.88,5.0,4.75,3,3,0,0,0.07
269,1705940.0,20230300000000.0,553059,65,5.0,10.0,42.04111,3.16753,8,2.0,3.0,5.0,205.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,29,59,84,334,15,2,0,4.73,4.67,4.6,4.73,4.93,4.33,4.53,5,5,0,0,0.14
271,1733961.0,20230300000000.0,9158476,96,2.0,3.0,41.953,2.90522,4,2.0,2.0,3.0,81.0,2,1125,2.0,4.0,1125.0,1125.0,2.1,1125.0,13,32,55,299,145,17,1,4.87,4.89,4.88,4.9,4.9,4.77,4.81,2,2,0,0,1.4
272,1756555.0,20230300000000.0,9237413,100,1.0,7.0,42.28084,2.82934,16,2.0,7.0,19.0,605.0,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0,21,43,67,152,54,5,0,4.55,4.6,4.45,4.78,4.8,4.69,4.42,1,1,0,0,0.49
279,2536695.0,20230300000000.0,12989293,64,1.0,1.0,41.96342,3.22605,6,2.0,3.0,5.0,164.0,7,60,7.0,7.0,60.0,60.0,7.0,60.0,2,18,48,72,6,3,0,4.67,4.83,4.17,4.83,5.0,5.0,4.33,1,1,0,0,0.07
280,2537167.0,20230300000000.0,12991140,78,1.0,1.0,42.25271,2.88873,8,2.0,3.0,5.0,140.0,3,30,3.0,7.0,30.0,30.0,3.8,30.0,0,29,59,214,74,6,0,4.64,4.72,4.57,4.88,4.92,4.5,4.65,1,1,0,0,0.7
281,2571101.0,20230300000000.0,13155012,100,1.0,1.0,41.79653,3.05228,8,2.0,4.0,5.0,214.0,6,1125,5.0,6.0,1125.0,1125.0,5.7,1125.0,24,47,77,322,23,1,0,4.68,4.73,4.59,4.73,4.86,4.77,4.5,1,1,0,0,0.22
282,2583536.0,20230300000000.0,13227804,0,1.0,2.0,42.11704,3.14721,2,2.0,1.0,2.0,99.0,15,365,15.0,15.0,365.0,365.0,15.0,365.0,28,58,88,363,13,0,0,4.38,4.5,4.0,4.42,4.77,4.92,4.31,1,1,0,0,0.12
284,664499.0,20230300000000.0,3375051,100,1.0,2.0,41.84793,3.12901,6,2.0,3.0,5.0,140.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,19,49,79,188,69,15,0,4.6,4.63,4.25,4.63,4.72,4.84,4.43,1,1,0,0,0.54
285,669086.0,20230300000000.0,3387407,100,12.0,12.0,41.97039,3.14931,8,3.0,3.0,4.0,264.0,2,180,2.0,7.0,1125.0,1125.0,3.8,1125.0,2,8,14,234,68,11,1,4.62,4.7,4.73,4.67,4.67,4.81,4.59,12,12,0,0,0.53
286,669661.0,20230300000000.0,3387407,100,12.0,12.0,41.91802,3.1642,7,2.0,2.0,4.0,118.0,2,180,2.0,7.0,1125.0,1125.0,3.7,1125.0,21,35,60,284,46,7,1,4.67,4.7,4.73,4.67,4.73,4.8,4.53,12,12,0,0,0.36
287,671241.0,20230300000000.0,3387407,100,12.0,12.0,41.91724,3.16691,6,2.0,3.0,3.0,122.0,2,180,2.0,7.0,1125.0,1125.0,3.7,1125.0,26,49,69,286,37,4,0,4.61,4.68,4.81,4.53,4.68,4.69,4.56,12,12,0,0,0.29
289,671251.0,20230300000000.0,3387407,100,12.0,12.0,41.97043,3.14927,8,3.0,3.0,5.0,264.0,2,180,2.0,7.0,1125.0,1125.0,3.8,1125.0,11,22,36,272,60,5,0,4.66,4.74,4.66,4.52,4.72,4.69,4.55,12,12,0,0,0.55
290,2589009.0,20230300000000.0,11316893,100,1.0,1.0,41.84536,3.10307,6,2.0,3.0,1.0,350.0,7,300,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,27,2,2,0,4.0,4.5,3.5,5.0,5.0,4.0,4.0,1,1,0,0,0.24
296,1809413.0,20230300000000.0,496043769,100,8.0,9.0,41.91861,3.20688,8,3.0,3.0,5.0,114.0,2,1125,1.0,6.0,365.0,365.0,2.9,365.0,15,41,66,314,21,3,0,4.55,4.65,4.25,4.6,4.95,5.0,4.45,8,8,0,0,0.19
298,684386.0,20230300000000.0,3489532,75,1.0,4.0,41.71612,2.93151,6,2.0,3.0,3.0,133.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,26,56,86,330,38,4,0,4.87,4.84,4.89,5.0,4.84,4.97,4.92,1,1,0,0,0.32
300,2598990.0,20230300000000.0,13308911,100,51.0,59.0,41.7274,2.92658,5,2.0,2.0,4.0,96.0,3,60,1.0,7.0,365.0,365.0,3.4,365.0,1,31,56,175,3,0,0,4.67,4.33,4.67,4.33,4.67,4.67,4.67,50,50,0,0,0.06
301,1812767.0,20230300000000.0,454681,0,1.0,3.0,42.11088,3.14114,5,2.0,3.0,4.0,90.0,10,30,10.0,10.0,30.0,1125.0,10.0,1047.0,19,19,19,19,8,0,0,4.75,5.0,4.75,4.88,5.0,5.0,5.0,1,1,0,0,0.14
302,1821582.0,20230300000000.0,9536080,88,2.0,5.0,42.17967,2.89993,16,3.0,6.0,11.0,401.0,2,32,2.0,7.0,32.0,32.0,3.1,32.0,21,38,59,79,40,3,0,4.56,4.51,4.51,4.85,4.72,4.72,4.59,1,1,0,0,0.35
304,704991.0,20230300000000.0,3622155,0,1.0,1.0,42.09975,2.78772,10,5.0,4.0,7.0,282.0,2,30,2.0,3.0,30.0,30.0,2.1,30.0,23,53,66,278,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
305,1890879.0,20230300000000.0,9830700,25,2.0,2.0,42.1182,2.4581,16,4.0,8.0,10.0,447.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,20,41,60,305,2,0,0,4.5,4.5,4.0,5.0,4.5,5.0,5.0,2,2,0,0,0.02
306,1891903.0,20230300000000.0,7596044,89,1.0,1.0,42.19942,2.69803,8,3.0,4.0,6.0,265.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,18,43,60,274,76,12,0,4.87,4.93,4.88,4.93,4.89,4.93,4.84,1,1,0,0,0.73
309,706549.0,20230300000000.0,1298586,91,127.0,133.0,41.72387,2.92717,6,2.0,3.0,5.0,200.0,1,365,1.0,10.0,365.0,365.0,3.2,365.0,29,59,89,281,9,3,0,4.44,4.67,4.56,4.78,4.89,4.56,4.33,109,106,0,0,0.1
310,1904082.0,20230300000000.0,9884792,71,1.0,1.0,42.25369,2.86473,16,8.0,8.0,11.0,604.0,2,21,2.0,7.0,10.0,25.0,2.5,21.0,16,22,42,194,17,4,0,4.94,4.82,4.88,5.0,4.94,4.76,4.76,1,1,0,0,0.16
311,714603.0,20230300000000.0,3680160,91,6.0,6.0,42.36958,2.9803,15,6.0,5.0,11.0,289.0,1,21,1.0,6.0,3.0,1125.0,2.4,834.9,17,29,54,314,46,10,0,4.74,4.93,4.41,4.95,5.0,4.84,4.71,6,1,5,0,0.36
312,1974552.0,20230300000000.0,8345284,100,85.0,128.0,42.11937,3.13531,8,3.0,4.0,6.0,165.0,1,1125,1.0,7.0,1125.0,1125.0,4.0,1125.0,5,5,18,38,5,0,0,4.4,4.8,4.2,4.2,4.2,4.8,4.6,82,82,0,0,0.06
313,2626545.0,20230300000000.0,13452005,33,1.0,1.0,42.36154,3.14798,7,2.0,3.0,4.0,125.0,5,90,5.0,14.0,90.0,90.0,5.8,90.0,24,54,80,315,10,1,0,4.7,4.7,5.0,5.0,5.0,4.56,4.6,1,1,0,0,0.1
315,2639402.0,20230300000000.0,13515471,67,6.0,6.0,42.43713,1.93009,5,2.0,2.0,4.0,100.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,14,72,47,7,0,4.11,4.53,4.3,4.36,4.47,4.64,4.21,6,6,0,0,0.44
318,2001795.0,20230300000000.0,8807255,91,3.0,3.0,42.24287,3.20124,8,3.0,4.0,6.0,328.0,2,30,2.0,14.0,30.0,40.0,5.9,34.1,20,41,66,275,134,28,4,4.93,4.96,4.94,4.96,4.97,4.93,4.72,3,3,0,0,1.91
319,2641525.0,20230300000000.0,13515471,67,6.0,6.0,42.46362,1.98456,7,2.0,3.0,6.0,103.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,19,48,73,161,25,4,0,4.48,4.56,4.16,4.8,4.64,4.84,4.36,6,6,0,0,0.26
320,723935.0,20230300000000.0,2966284,100,2.0,2.0,41.96131,3.23035,8,2.0,4.0,6.0,243.0,5,30,5.0,7.0,1125.0,1125.0,5.3,1125.0,23,45,63,290,25,5,0,4.52,4.52,3.92,4.8,4.84,4.96,4.08,1,1,0,0,0.42
322,2016382.0,20230300000000.0,10370376,80,4.0,5.0,42.21695,2.40427,6,2.0,2.0,4.0,97.0,2,14,2.0,4.0,7.0,14.0,2.1,13.9,19,49,70,277,66,14,0,4.68,4.74,4.75,4.75,4.83,4.8,4.68,4,4,0,0,0.64
323,736891.0,20230300000000.0,3846991,75,3.0,3.0,42.20006,2.69878,8,2.0,3.0,6.0,81.0,3,1124,3.0,3.0,1124.0,1124.0,3.0,1124.0,17,39,52,310,117,3,0,4.46,4.41,4.57,4.8,4.66,4.94,4.54,3,3,0,0,0.92
325,2655860.0,20230300000000.0,13594570,83,1.0,7.0,41.82355,2.89217,9,4.0,4.0,6.0,199.0,4,30,4.0,4.0,30.0,30.0,4.0,30.0,30,60,81,293,16,4,0,4.88,4.94,4.56,4.94,4.93,4.56,4.63,1,1,0,0,0.17
327,2661094.0,20230300000000.0,13621507,100,1.0,2.0,41.97568,3.16982,12,4.0,6.0,9.0,347.0,2,21,2.0,7.0,21.0,21.0,2.7,21.0,5,21,42,100,78,15,0,4.71,4.8,4.67,4.71,4.79,4.86,4.6,1,1,0,0,0.73
328,745384.0,20230300000000.0,52356704,0,2.0,3.0,41.95645,3.2108,8,3.0,4.0,4.0,400.0,7,200,7.0,7.0,200.0,1125.0,7.0,846.4,13,35,36,260,23,6,0,4.91,4.82,4.59,4.95,4.91,4.91,4.55,1,1,0,0,0.22
334,2036724.0,20230300000000.0,10450924,100,29.0,44.0,42.23906,3.1242,8,2.0,3.0,6.0,169.0,3,1125,1.0,7.0,1125.0,1125.0,4.0,1125.0,9,29,59,188,13,4,0,4.46,4.62,4.38,4.92,4.92,4.85,4.54,27,27,0,0,0.15
336,3029029.0,20230300000000.0,20300664,100,2.0,2.0,41.95156,3.12793,12,3.0,5.0,12.0,350.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,30,60,90,349,20,4,0,4.65,4.55,4.45,4.6,4.8,4.8,4.3,1,1,0,0,0.19
340,2065666.0,20230300000000.0,8345284,100,85.0,128.0,42.10955,3.17183,8,2.0,4.0,5.0,451.0,1,1125,1.0,7.0,1125.0,1125.0,3.4,1125.0,17,38,38,84,14,2,0,4.69,4.77,4.46,4.38,4.77,5.0,4.31,82,82,0,0,0.13
342,3035990.0,20230300000000.0,2736774,0,1.0,1.0,42.28405,3.29067,8,3.0,4.0,8.0,470.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,21,51,78,321,6,0,0,4.67,4.67,4.67,5.0,5.0,4.67,4.83,1,1,0,0,0.06
343,2698050.0,20230300000000.0,13669473,21,1.0,2.0,42.16769,2.36707,16,5.0,4.0,14.0,364.0,2,28,2.0,7.0,3.0,28.0,2.9,25.1,22,43,62,307,6,2,0,5.0,5.0,4.83,5.0,5.0,5.0,4.83,1,1,0,0,0.13
348,2709144.0,20230300000000.0,13308911,100,51.0,59.0,41.72147,2.93326,6,2.0,3.0,5.0,160.0,3,60,1.0,7.0,365.0,365.0,3.6,365.0,25,55,75,179,4,1,0,4.25,4.75,4.5,4.25,4.5,5.0,4.5,50,50,0,0,0.07
349,3041160.0,20230300000000.0,14981895,0,1.0,1.0,41.97255,2.82583,2,3.0,1.0,1.0,150.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,0,1,0,0.5232000277238703
350,2711178.0,20230300000000.0,13497568,0,2.0,2.0,42.35863,3.16101,4,2.0,2.0,2.0,110.0,14,365,14.0,14.0,365.0,365.0,14.0,365.0,23,53,83,336,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,2,2,0,0,0.5232000277238703
351,2078607.0,20230300000000.0,5765846,33,1.0,12.0,41.9524,3.22793,12,4.0,6.0,8.0,550.0,4,1123,4.0,4.0,1123.0,1123.0,4.0,1123.0,28,58,59,275,9,0,0,4.89,5.0,4.67,5.0,4.89,5.0,4.5,1,1,0,0,0.09
352,3047401.0,20230300000000.0,15515707,0,1.0,1.0,41.70507,2.84538,8,4.0,4.0,6.0,571.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,0,1,0,0,0.0,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.02
354,3051536.0,20230300000000.0,15535641,0,2.0,4.0,41.9136,3.13485,16,10.0,11.0,27.0,3100.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,12,16,20,172,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,2,2,0,0,0.5232000277238703
361,2129205.0,20230300000000.0,10862993,82,1.0,1.0,41.71023,2.86016,8,2.0,4.0,9.0,225.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,22,52,82,324,20,7,0,4.7,4.65,4.6,4.7,4.75,4.45,4.35,1,1,0,0,0.24
363,2720899.0,20230300000000.0,13923605,87,1.0,1.0,41.97083,3.08918,12,2.0,4.0,10.0,250.0,2,1125,2.0,15.0,1125.0,1125.0,3.3,1125.0,19,35,59,246,87,14,2,4.9,4.9,4.9,4.93,4.95,4.99,4.91,1,1,0,0,0.8
365,2722076.0,20230300000000.0,13929548,50,2.0,2.0,41.86455,3.06529,4,2.0,2.0,3.0,180.0,5,18,5.0,5.0,18.0,18.0,5.0,18.0,30,60,74,292,13,3,0,4.92,4.92,5.0,5.0,5.0,5.0,4.85,1,1,0,0,0.29
366,3070054.0,20230300000000.0,6595329,39,7.0,7.0,42.2094,2.73706,4,7.0,1.0,3.0,75.0,2,1125,2.0,7.0,1125.0,1125.0,3.2,1125.0,25,50,69,305,89,2,0,4.81,4.82,4.88,4.83,4.93,4.84,4.79,7,5,2,0,0.83
367,2136731.0,20230300000000.0,10904770,0,1.0,1.0,41.94834,3.05762,9,3.0,4.0,6.0,211.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,89,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,1,0,0,0.5232000277238703
368,3070568.0,20230300000000.0,15555331,100,4.0,9.0,42.34956,1.85282,6,2.0,3.0,6.0,281.0,2,30,2.0,7.0,30.0,30.0,2.6,30.0,23,53,79,285,15,1,0,4.93,4.87,4.93,5.0,4.93,5.0,4.93,4,4,0,0,0.15
372,2738400.0,20230300000000.0,14011973,100,1.0,1.0,42.19083,2.87947,13,6.0,6.0,9.0,450.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,15,34,4,0,4.82,4.85,4.65,5.0,4.97,4.61,4.7,1,1,0,0,0.32
373,2137212.0,20230300000000.0,10906122,100,6.0,9.0,41.70114,2.85284,8,2.0,3.0,6.0,162.0,1,7,1.0,7.0,1125.0,1125.0,2.4,1125.0,17,39,53,280,127,12,0,4.3,4.46,3.95,4.56,4.58,4.89,4.33,5,5,0,0,1.32
377,2173234.0,20230300000000.0,11086904,0,1.0,1.0,42.01382,3.13881,8,2.0,4.0,9.0,243.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,15,45,75,330,2,0,0,4.0,4.0,3.5,5.0,5.0,5.0,3.5,1,1,0,0,0.04
379,3083018.0,20230300000000.0,15687652,100,3.0,3.0,42.12437,2.93678,6,2.0,4.0,5.0,320.0,7,60,7.0,7.0,60.0,60.0,7.0,60.0,0,0,0,35,31,2,0,4.81,4.9,4.93,4.97,4.97,4.8,4.57,1,1,0,0,0.29
380,2747064.0,20230300000000.0,12176138,100,1.0,1.0,42.18538,2.88304,12,5.0,5.0,12.0,270.0,6,20,6.0,6.0,1125.0,1125.0,6.0,1125.0,0,0,0,208,7,1,0,4.57,4.57,4.0,4.71,4.71,4.71,4.43,1,1,0,0,0.1
383,2188414.0,20230300000000.0,1298586,91,127.0,133.0,41.72074,2.93287,7,2.0,3.0,5.0,204.0,2,1125,2.0,10.0,1125.0,1125.0,3.6,1125.0,23,45,74,232,25,3,0,4.84,4.88,4.92,4.88,4.92,4.92,4.52,109,106,0,0,0.23
